Name,playerid,tot
Keury Mella,15964,6.8
Heath Slatton,sa875770,6.8
Hector Ambriz,559,6.8
Kenneth Sigman,sa550328,6.8
Josh Winder,sa3007993,6.8
Hector Lujan,sa876201,6.8
Jackson Zarubin,sa920248,6.8
Joaquin Benoit,1437,6.8
Josh Winckowski,sa918379,6.8
John Simms,sa550088,6.8
Jean Carlos Mejia,sa830122,6.8
Jean Cosme,sa829216,6.8
Johnny Magliozzi,sa599745,6.8
Johnny Hellweg,10065,6.8
Jean Machi,3220,6.8
Johnny Barbato,11440,6.8
John Straka,sa738620,6.8
Jeff Bain,sa829808,6.8
Jeff Ferrell,11506,6.8
Jeff Kinley,sa857590,6.8
Jeff Locke,2929,6.8
Jeff Manship,6865,6.8
Jon Edwards,1483,6.8
Jeffrey Passantino,sa915726,6.8
John Richy,sa828800,6.8
John Parke,sa3003988,6.8
Jefri Hernandez,sa506317,6.8
John O'Reilly,sa3008134,6.8
John Lamb,8493,6.8
John Lackey,1507,6.8
John King,sa3008587,6.8
John Gorman,sa602627,6.8
John Fasola,sa550022,6.8
John Danks,6329,6.8
Jayson McKinley,sa920921,6.8
Jayson Aquino,13150,6.8
John Axford,9059,6.8
Jason Zgardowski,sa841347,6.8
Jason Motte,5861,6.8
Jonathan Sanchez,7507,6.8
Jonathan Papelbon,5975,6.8
Jason Richman,sa857658,6.8
Jonathan Dziedzic,sa659070,6.8
Jonathan Cheshire,sa3004362,6.8
Jonathan Broxton,4759,6.8
Jason Urquidez,sa294706,6.8
Jason Wheeler,13128,6.8
Jonathan Bowlan,sa3006973,6.8
Jonathan Bermudez,sa3007832,6.8
Jonathan Aro,14699,6.8
Jaye Chapman,9096,6.8
Jonathan Albaladejo,3521,6.8
Jon Sintes,sa527925,6.8
Jasseel De La Cruz,sa879559,6.8
Jon Perrin,sa829664,6.8
Jon Olczak,sa875297,6.8
Jon Niese,4424,6.8
Jon Moscot,13849,6.8
Javier Lopez,1663,6.8
Jon Kennedy,sa914407,6.8
Javier Solano,sa455650,6.8
Jon Harris,sa658929,6.8
Jen-Ho Tseng,15524,6.8
Johendi Jiminian,sa550714,6.8
Jacob Barnes,12323,6.8
Joe DeMers,sa3008597,6.8
Jhan Marinez,5830,6.8
Joe Mantiply,14857,6.8
Joe Kuzia,sa3002715,6.8
Jhoan Duran,sa873347,6.8
Jhoan Quijada,sa736624,6.8
Jhon Romero,sa885679,6.8
Jhonatan German,sa883710,6.8
Jhondaniel Medina,sa550551,6.8
Jhony Brito,sa916962,6.8
Joe Gunkel,sa738176,6.8
Joe Gatto,sa828693,6.8
Jim Henderson,6653,6.8
Jesus Vargas,sa877526,6.8
Jim Johnson,3656,6.8
Joe Cavallaro,sa3004599,6.8
Joe Broussard,sa708442,6.8
Jim McDade,sa873279,6.8
Jimmy Lambert,sa918003,6.8
Kyle McGrath,16793,6.8
Joe Blanton,4849,6.8
Jimmy Reyes,sa526353,6.8
Jimmy Yacabonis,15157,6.8
Joba Chamberlain,2692,6.8
Joan Gregorio,sa547815,6.8
Jesus Zambrano,sa737066,6.8
Jesus Rodriguez,sa871769,6.8
Jenrry Mejia,8476,6.8
Jerry Keel,sa856543,6.8
Johan Belisario,sa546553,6.8
Jered Weaver,4235,6.8
Jeremy Beasley,sa3004225,6.8
Jeremy Bleich,9069,6.8
Joey Strain,sa856185,6.8
Joey Murray,sa3007234,6.8
Jeremy Rhoades,sa827471,6.8
Joey Gerber,sa3006700,6.8
Jerome Williams,1137,6.8
Joely Rodriguez,11487,6.8
Joel Seddon,sa599194,6.8
Joel Peralta,2332,6.8
Joe Nathan,1122,6.8
Jerry Vasto,17126,6.8
Joel De La Cruz,12825,6.8
Joel Bender,sa549763,6.8
Jesen Therrien,15853,6.8
Jesse Estrada,sa273164,6.8
Joe Ryan,sa3007584,6.8
Jesse Scholtens,sa918144,6.8
Joe Pistorese,sa602696,6.8
Jesse Stallings,sa915635,6.8
Jesus Castillo,sa657701,6.8
Joe Navilhon,sa918459,6.8
Jason Jester,sa738439,6.8
Jonathan Stiever,sa3007233,6.8
Jonathan Vargas,sa503650,6.8
Jake Fishman,sa918699,6.8
Jake Drehoff,sa737910,6.8
Josh Edgin,10796,6.8
Josh DeGraaf,sa876067,6.8
Josh Collmenter,7312,6.8
Josh A. Smith,10946,6.8
Joseph Shaw,sa658941,6.8
Jake Dunning,10803,6.8
Jake Elliott,sa919409,6.8
Jose Valverde,1726,6.8
Jake Esch,12756,6.8
Jose Valdez,14470,6.8
Jose Valdespina,sa597109,6.8
Josh Fields,5070,6.8
Jake Johansen,sa503669,6.8
Jake Kalish,sa709032,6.8
Jake Lee,sa3006766,6.8
Jake McCasland,sa550079,6.8
Jake Paulson,sa829444,6.8
Jake Peavy,1051,6.8
Jose Torres,14957,6.8
Jose Taveras,sa828246,6.8
Jake Petricka,10534,6.8
Jose Samayoa,sa737921,6.8
Jake Reed,sa599532,6.8
Jake Buchanan,10962,6.8
Josh Fleming,sa3004344,6.8
Jason Hursh,14914,6.8
Josh Roenicke,3241,6.8
Jacob Bodner,sa875866,6.8
Jacob Condra-Bogan,sa3005422,6.8
Jacob Dahlstrand,sa548492,6.8
Jacob Dorris,sa827396,6.8
Jacob Evans,sa857606,6.8
Jacob Nix,17775,6.8
Josh Smoker,10285,6.8
Jacob Patterson,sa3002777,6.8
Jacob Rhame,15267,6.8
Jacob Turner,10185,6.8
Josh Rogers,18510,6.8
Josh Roeder,sa875299,6.8
Josh Green,sa3006701,6.8
Jaime Garcia,8137,6.8
Josh Ravin,2951,6.8
Jaime Lugo,sa657149,6.8
Josh Prevost,sa828963,6.8
Jair Jurrjens,5556,6.8
Josh Osich,11528,6.8
Josh Maciejewski,sa3007581,6.8
Josh Lucas,11686,6.8
Josh Lowey,sa560990,6.8
Jaison Vilera,sa917752,6.8
Jake Barrett,13322,6.8
Jose Ramirez,10171,6.8
Jake Sanchez,sa739743,6.8
Jake Stinnett,sa738473,6.8
Jordan Kipper,sa602555,6.8
James Russell,4089,6.8
Jorgan Cavanerio,sa598143,6.8
Jameson Taillon,11674,6.8
Jamie Callahan,14711,6.8
Jared Carkuff,sa913153,6.8
Jared Lakind,sa549657,6.8
Jordan Stephens,sa875031,6.8
Jared Ruxer,sa602422,6.8
Jordan Milbrath,sa738636,6.8
Jaron Long,sa706969,6.8
Jarred Cosart,10304,6.8
Jarrett Grube,7553,6.8
Jake Thompson,14371,6.8
Jordan Humphreys,sa875762,6.8
Jason Alexander,sa3003997,6.8
Jason Bahr,sa3004744,6.8
Jason Creasy,sa598099,6.8
Jason Garcia,12143,6.8
Jason Grilli,521,6.8
Jordan Guerrero,sa658262,6.8
Jordan Barrett,sa3004349,6.8
Jordan Balazovic,sa918017,6.8
Jason Gurka,8007,6.8
Jason Hammel,4538,6.8
James Pugliese,sa598816,6.8
Jorge Castillo,sa508060,6.8
Jorge De La Rosa,2047,6.8
James Needy,sa501496,6.8
Jose Pina,sa294474,6.8
Jose Olague,sa3005352,6.8
Jose Mujica,sa739763,6.8
Jose Martinez,sa3002796,6.8
Jose Lopez,sa709715,6.8
Jake Walsh,sa3004457,6.8
Jake Wong,sa3008100,6.8
Jose Flores,sa503583,6.8
Jose Fernandez,14733,6.8
Jose Dominguez,11571,6.8
Jake Woodford,sa874753,6.8
Jose Disla,sa748874,6.8
Jose De Paula,5744,6.8
James Buckelew,sa550261,6.8
Jose Chacin,sa917323,6.8
Jose Bravo,sa923839,6.8
James Dykstra,sa503397,6.8
James Farris,sa708443,6.8
Jorge Rivera,sa824922,6.8
Jorge Reyes,sa501947,6.8
Jorge Ortega,sa597019,6.8
James Naile,sa875263,6.8
Jorge Martinez,sa3001059,6.8
Joseph Colon,4920,6.8
A.J. Achter,11387,6.8
Kyle Nelson,sa915709,6.8
Shane McClanahan,sa3008547,6.8
Shao-Ching Chiang,sa659598,6.8
Shawn Haviland,sa454866,6.8
Shawn Morimando,13606,6.8
Shawn Semple,sa3004661,6.8
Shawn Tolleson,10481,6.8
Shea Spitzbarth,sa873695,6.8
Shumpei Yoshikawa,sa3008654,6.8
Silvino Bracho,15051,6.8
Simeon Woods Richardson,sa3008423,6.8
Simon Castro,9243,6.8
Simon Mathews,sa915665,6.8
Spencer Herrmann,sa829717,6.8
Spencer Howard,sa3004923,6.8
Spencer Jones,sa918190,6.8
Spencer Patton,12361,6.8
Spenser Watkins,sa829520,6.8
Stephen Fife,8077,6.8
Shane Watson,sa657857,6.8
Shane McCain,sa829919,6.8
Sean Donatello,sa599283,6.8
Shane Dawson,sa658332,6.8
Sean Guenther,sa915817,6.8
Sean Hjelle,sa3007989,6.8
Sean McLaughlin,sa659266,6.8
Sean Nolin,11341,6.8
Sean O'Sullivan,9137,6.8
Sergio Mitre,1773,6.8
Sergio Valenzuela,sa254802,6.8
Seth Frankoff,11346,6.8
Seth Maness,12235,6.8
Seth Martinez,sa918364,6.8
Seth McGarry,sa857614,6.8
Seth Simmons,sa598797,6.8
Seth Varner,sa829168,6.8
Seunghwan Oh,18719,6.8
Severino Gonzalez,14697,6.8
Shane Broyles,sa658297,6.8
Shane Carle,15258,6.8
Stephen Kohlscheen,sa502700,6.8
Stephen Kolek,sa3007990,6.8
Stephen Perakslis,sa621679,6.8
Stephen Villines,sa874197,6.8
Taylor Braley,sa3005145,6.8
Taylor Grover,sa737866,6.8
Taylor Hill,12515,6.8
Taylor Jungmann,13119,6.8
Teddy Stankiewicz,sa657954,6.8
Tejay Antone,sa658534,6.8
Terance Marin,sa556821,6.8
Thad Weber,8036,6.8
Thaddius Lowry,sa737826,6.8
Thomas Burrows,sa874215,6.8
Thomas Dorminy,sa829160,6.8
Thomas Jankins,sa873276,6.8
Thomas McIlraith,sa875253,6.8
Thomas Szapucki,sa875054,6.8
Tiago Da Silva,sa795086,6.8
Tim Adleman,10968,6.8
Tim Brennan,sa3008630,6.8
Tayler Scott,13652,6.8
Tayler Saucedo,sa875298,6.8
Tate Scioneaux,sa857686,6.8
Steven Ridings,sa918658,6.8
Sterling Sharp,sa738458,6.8
Steve Geltz,8402,6.8
Steve Johnson,4053,6.8
Steven Bruce,sa919819,6.8
Steven Fuentes,sa828326,6.8
Steven Moyers,sa920718,6.8
Steven Okert,13580,6.8
Sven Schueller,sa837843,6.8
Tanner Tully,sa873685,6.8
T.J. House,9121,6.8
T.J. Weir,sa829207,6.8
Tanner Anderson,18029,6.8
Tanner Andrews,sa3007850,6.8
Tanner Banks,sa829193,6.8
Tanner Chleborad,sa599273,6.8
Tanner Scheppers,10267,6.8
Sean Gilmartin,12781,6.8
Sean Burnett,1886,6.8
Kyle Regnault,sa526832,6.8
Rubby de la Rosa,3862,6.8
Ryan Beckman,sa501977,6.8
Ryan Bollinger,sa503763,6.8
Ryan Brinley,sa875871,6.8
Ryan Carpenter,12699,6.8
Ryan Clark,sa875057,6.8
Ryan Cook,8855,6.8
Ryan Dull,13974,6.8
Ryan Eades,14808,6.8
Ryan Feierabend,6336,6.8
Ryan Garton,14016,6.8
Ryan Halstead,sa549980,6.8
Ryan Hartman,sa918166,6.8
Ryan Kellogg,sa658192,6.8
Ryan Kelly,4858,6.8
Ryan Kussmaul,sa554616,6.8
Ryan Lillie,sa3004740,6.8
Ryan Madson,1852,6.8
Ruddy Acosta,sa824737,6.8
Roy Merritt,sa392227,6.8
Sean Brady,sa737808,6.8
Ross Vance,sa913143,6.8
Rob Scahill,9286,6.8
Rob Whalen,14165,6.8
Rob Wooten,8532,6.8
Rob Zastryzny,15094,6.8
Robbie Aviles,sa548357,6.8
Robbie Welhaf,sa3006965,6.8
Robert Broom,sa3007235,6.8
Robert Zarate,sa471754,6.8
Roberto Gomez,12963,6.8
Rodrigo Benoit,sa747275,6.8
Roel Ramirez,sa737902,6.8
Ronald Belisario,2203,6.8
Ronald Herrera,15688,6.8
Roniel Raudes,sa872825,6.8
Rony Garcia,sa918036,6.8
Rookie Davis,14962,6.8
Ross Ohlendorf,8268,6.8
Ryan Mason,sa856254,6.8
Ryan Meisinger,18105,6.8
Ryan Merritt,13688,6.8
Ryan Nutof,sa915630,6.8
Sam Wolff,sa503437,6.8
Sammy Solis,11457,6.8
Sandy Baez,17754,6.8
Santiago Casilla,2873,6.8
Scarlyn Reyes,sa739684,6.8
Scooter Hightower,sa875703,6.8
Scott Boches,sa3004022,6.8
Scott Carroll,888,6.8
Scott Copeland,10706,6.8
Scott Effross,sa857667,6.8
Scott Feldman,6283,6.8
Scott Griggs,sa502935,6.8
Scott Harkin,sa739706,6.8
Scott Kazmir,4897,6.8
Scott McGough,12056,6.8
Scott Squier,sa599215,6.8
Scott Sunitsch,sa3007251,6.8
Sam Tewes,sa738268,6.8
Sam Street,sa829233,6.8
Sam Moll,14874,6.8
Ryan Weathers,sa3008436,6.8
Ryan Rolison,sa3008244,6.8
Ryan Sherriff,12249,6.8
Ryan Shetter,sa3008161,6.8
Ryan Tapani,sa3007254,6.8
Ryan Thompson,sa829336,6.8
Ryan Verdugo,9154,6.8
Ryan Vogelsong,1011,6.8
Ryan Webb,7474,6.8
Sam McWilliams,sa829124,6.8
Ryan Weiss,sa3007778,6.8
Ryan Williams,sa829137,6.8
Ryne Harper,12680,6.8
Salvador Valdez,sa262058,6.8
Sam Bragg,sa738235,6.8
Sam Held,sa918665,6.8
Sam Lewis,sa701852,6.8
Tim Cate,sa3007926,6.8
Tim Dillard,5518,6.8
Tim Lincecum,5705,6.8
Walter Borkovich,sa3004801,6.8
Wei-Chung Wang,14382,6.8
Wendolyn Bautista,sa737042,6.8
Wennington Romero,sa873220,6.8
Werner Leal,sa737001,6.8
Wes Benjamin,sa602914,6.8
Wesley Wright,5960,6.8
West Tunnell,sa3002749,6.8
Wil Browning,sa657837,6.8
Wilfredo Boscan,7655,6.8
Will LaMarche,sa658316,6.8
Will Stewart,sa875247,6.8
Will Vest,sa3004101,6.8
William Cuevas,13331,6.8
William Oliver,sa550026,6.8
William Ouellette,sa921422,6.8
Williams Perez,11592,6.8
Willy Collado,sa919895,6.8
Warwick Saupold,13211,6.8
Walker Weickel,sa657871,6.8
Tim Mayza,15042,6.8
Vladimir Gutierrez,sa952977,6.8
Tyler Watson,sa659063,6.8
Tyler Wells,sa918346,6.8
Tyler Wilson,12691,6.8
Tyler Zombro,sa873686,6.8
Tylor Megill,sa3007988,6.8
Tyson Miller,sa873257,6.8
Tyson Perez,sa598434,6.8
Ubaldo Jimenez,3374,6.8
Vance Worley,6435,6.8
Victor Alcantara,15028,6.8
Victor Espinosa,sa226410,6.8
Victor Gonzalez,sa739644,6.8
Victor Santos,sa3003083,6.8
Vidal Nuno,9674,6.8
Vince Arobio,sa918614,6.8
Vincenzo Aiello,sa3004320,6.8
Vinny Nittoli,sa829353,6.8
Willy Ortiz,sa701548,6.8
Willy Taveras,sa917753,6.8
Wilmer Rios,sa830629,6.8
Wirkin Estevez,sa550539,6.8
Zach Draper,sa3004355,6.8
Zach Hedges,sa829393,6.8
Zach Jemiola,sa658131,6.8
Zach Lee,11468,6.8
Zach Logue,sa915822,6.8
Zach Lovvorn,sa658011,6.8
Zach McAllister,2895,6.8
Zach Neal,11294,6.8
Zach Phillips,99,6.8
Zach Prendergast,sa3005232,6.8
Zach Putnam,9080,6.8
Zach Stewart,7397,6.8
Zack Erwin,sa857605,6.8
Zack Godley,14862,6.8
Zack Kelly,sa3004118,6.8
Zack Trageton,sa918087,6.8
Zech Lemond,sa602584,6.8
Zac Reininger,15285,6.8
Yusniel Padron-Artilles,sa3008040,6.8
Yuhei Nakaushiro,sa653446,6.8
Yeizo Campos,sa919234,6.8
Wuilder Rodriguez,sa873731,6.8
Wyatt Strahan,sa599334,6.8
Xavier Altamirano,sa875865,6.8
Yaisel Sierra,sa909930,6.8
Yapson Gomez,sa737676,6.8
Yasutomo Kubo,sa3008604,6.8
Yefry Ramirez,15655,6.8
Yender Caramo,sa597233,6.8
Yovani Gallardo,8173,6.8
Yoanner Negrin,sa608348,6.8
Yoanys Quiala,sa876861,6.8
Yoel De Leon,sa3003122,6.8
Yohan Flande,5057,6.8
Yohan Pino,6955,6.8
Yonardo Herdenez,sa737092,6.8
Yordy Cabrera,sa548243,6.8
Tyler Warmoth,sa919526,6.8
Tyler Wagner,13796,6.8
Tyler Viza,sa738610,6.8
Tristan Beck,sa3008526,6.8
Travis Hissong,sa830119,6.8
Travis Radke,sa602806,6.8
Travis Wood,9884,6.8
Trent Fennell,sa3007811,6.8
Trent Szkutnik,sa709586,6.8
Trevor Bettencourt,sa918556,6.8
Trevor Charpie,sa3004606,6.8
Trevor Clifton,sa737901,6.8
Trevor Frank,sa737842,6.8
Trevor Lane,sa918196,6.8
Trevor Megill,sa828803,6.8
Trevor Rogers,sa3005423,6.8
Trevor Simms,sa918792,6.8
Trevor Stephan,sa918441,6.8
Trey Ball,sa737438,6.8
Trey McNutt,sa502768,6.8
Trey Nielsen,sa550155,6.8
Travis Bergen,18581,6.8
Travis Banwart,sa389775,6.8
Tony Zych,12876,6.8
Tom Robson,sa597959,6.8
Tim Melville,9149,6.8
Tim Peterson,13946,6.8
Tim Shibuya,sa580380,6.8
Todd Van Steensel,sa505234,6.8
Tom Colletti,sa3004927,6.8
Tom Eshelman,18361,6.8
Tom Koehler,6570,6.8
Tom Wilhelmsen,9975,6.8
Tommy Wilson,sa3008072,6.8
Tom de Blok,sa971762,6.8
Tommy Bergjans,sa875211,6.8
Tommy Eveld,sa918150,6.8
Tommy Layne,7501,6.8
Tommy Nance,sa919392,6.8
Tommy Parsons,sa3007624,6.8
Tommy Romero,sa3004469,6.8
Tristan Archer,sa503277,6.8
Triston McKenzie,sa874760,6.8
Tyler Sturdevant,6780,6.8
Troy Neiman,sa743088,6.8
Tyler Erwin,sa918535,6.8
Tyler Gilbert,sa875068,6.8
Tyler Herb,sa829625,6.8
Tyler Herron,sa290174,6.8
Tyler Higgins,sa503722,6.8
Tyler Ivey,sa3004574,6.8
Tyler Jackson,sa3004743,6.8
Tyler Jay,sa857588,6.8
Tyler Jones,sa549495,6.8
Tyler Kane,sa738905,6.8
Tyler Keele,sa918336,6.8
Tyler Mapes,sa603121,6.8
Tyler Palm,sa3007270,6.8
Tyler Phillips,sa875646,6.8
Tyler Pill,12751,6.8
Tyler Spurlin,sa739833,6.8
Tyler Stevens,sa915801,6.8
Tyler Eppler,sa829043,6.8
Tyler Davis,sa875355,6.8
Tyler Danish,15126,6.8
Tyler Alexander,sa738376,6.8
Troy Scribner,15570,6.8
Tsuyoshi Wada,13046,6.8
Tucker Healy,sa621510,6.8
Turner Larkins,sa829565,6.8
Ty Blach,14361,6.8
Ty Boyles,sa737945,6.8
Ty Culbreth,sa918095,6.8
Tyler Badamo,sa829504,6.8
Tyler Cyr,sa875270,6.8
Tyler Beardsley,sa918348,6.8
Tyler Brashears,sa875679,6.8
Tyler Bray,sa829423,6.8
Tyler Carpenter,sa829365,6.8
Tyler Carr,sa3007491,6.8
Tyler Cloyd,8536,6.8
Tyler Cravy,10770,6.8
Rob Kaminsky,sa737532,6.8
Rito Lugo,sa3008237,6.8
Riley Smith,sa876070,6.8
Matt Grace,11449,6.8
Matt Hockenberry,sa829157,6.8
Matt Koch,13420,6.8
Matt Lujan,sa526820,6.8
Matt Milburn,sa913084,6.8
Matt Peacock,sa3004019,6.8
Matt Pearce,sa829078,6.8
Matt Pierpont,sa738366,6.8
Matt Ramsey,14460,6.8
Matt Reynolds,8887,6.8
Matt Smith,sa918774,6.8
Matt Solter,sa917121,6.8
Matt Stites,12165,6.8
Matt Swarmer,sa918458,6.8
Matt Tabor,sa3005334,6.8
Matt Tenuta,sa658605,6.8
Matt Tomshaw,sa598974,6.8
Matt Whitehouse,sa738202,6.8
Matt Hardy,sa3004120,6.8
Matt Garza,3340,6.8
Miguel Almonte,14139,6.8
Matt Gage,sa827398,6.8
Mason Melotakis,sa621016,6.8
Mat Latos,3815,6.8
Matt Ball,sa737933,6.8
Matt Belisle,1837,6.8
Matt Blandino,sa738534,6.8
Matt Bush,1246,6.8
Matt Cain,4732,6.8
Matt Carasiti,13276,6.8
Matt Cooper,sa829187,6.8
Matt Crouse,sa577832,6.8
Matt Dennis,sa918295,6.8
Matt Dermody,14844,6.8
Matt Esparza,sa875700,6.8
Matt Flemer,sa580429,6.8
Matt Foster,sa738581,6.8
Matt Frawley,sa918386,6.8
Matt Frisbee,sa3006801,6.8
Matt Withrow,sa659074,6.8
Matt Wivinis,sa3002775,6.8
Matt Wotherspoon,16452,6.8
Matthew Crownover,sa829277,6.8
Michael Blazek,9654,6.8
Michael Boyle,sa857604,6.8
Michael Brady,8461,6.8
Michael Dimock,sa526011,6.8
Michael Gibbons,sa876538,6.8
Michael Grove,sa3008625,6.8
Michael Johnson,sa709717,6.8
Michael Kohn,8505,6.8
Michael Mariot,10835,6.8
Michael Peoples,sa658314,6.8
Michael Plassmeyer,sa3006962,6.8
Michael Roth,13736,6.8
Michael Rucker,sa919117,6.8
Michael Santos,sa736667,6.8
Michael Tonkin,10315,6.8
Michael Velasquez,sa834330,6.8
Mickey Jannis,sa550198,6.8
Michael Baird,sa3006810,6.8
Merandy Gonzalez,17313,6.8
Melvi Acosta,sa917401,6.8
Mauricio Llovera,sa871671,6.8
Matthew DeRosier,sa738347,6.8
Matthew Gorst,sa918262,6.8
Matthew Grimes,sa548289,6.8
Matthew Kent,sa875610,6.8
Matthew Tracy,12240,6.8
Matthew Willrodt,sa3007478,6.8
Mauricio Lara,sa198885,6.8
Maverik Buffo,sa3004192,6.8
McKenzie Mills,sa829294,6.8
Max Beatty,sa738607,6.8
Max Duval,sa920102,6.8
Max Kranick,sa919118,6.8
Max Lazar,sa3005163,6.8
Max Povse,16165,6.8
Maximo Castillo,sa917181,6.8
Gabe Mosser,sa3006834,6.8
Markus Solbach,sa599472,6.8
Mark Peterson,sa659558,6.8
Mark Montgomery,sa598328,6.8
Luis Diaz,sa506249,6.8
Logan Cozart,sa875283,6.8
Logan Darnell,11261,6.8
Logan Duran,sa529273,6.8
Logan Gilbert,sa3008598,6.8
Logan Kensing,6166,6.8
Logan Ondrusek,3677,6.8
Logan Sendelbach,sa875272,6.8
Logan Shore,sa738442,6.8
Logan Taylor,sa658168,6.8
Logan Verrett,12905,6.8
Louis Coleman,9720,6.8
Louis Head,sa658343,6.8
Luc Rennie,sa658278,6.8
Lucas Harrell,7541,6.8
Lucas Humpal,sa876296,6.8
Lucas Long,sa827466,6.8
Lucas Luetge,8337,6.8
Logan Bawcom,sa549287,6.8
Lisalverto Bonilla,11266,6.8
Lindsey Caughel,sa578783,6.8
Lake Bachar,sa917993,6.8
Kyle Schepel,sa731235,6.8
Kyle Smith,sa597834,6.8
Kyle Twomey,sa657948,6.8
Kyle Tyler,sa3006805,6.8
Kyle Winkler,sa526575,6.8
Kyle Young,sa918488,6.8
Lachlan Wells,sa877857,6.8
Landon Beck,sa829390,6.8
Lincoln Henzman,sa3005187,6.8
Lane Ratliff,sa829005,6.8
Layne Somsen,15301,6.8
Leo Crawford,sa872530,6.8
Leonel Campos,12277,6.8
Leovanny Rodriguez,sa878421,6.8
Leuris Gomez,sa455628,6.8
Liarvis Breto,sa656021,6.8
Luis Contreras,sa3010362,6.8
Luis Gonzalez,sa550522,6.8
Mark Lowe,7416,6.8
Luis Lugo,sa597249,6.8
MacKenzie Gore,sa3005068,6.8
Malcom Culver,sa454968,6.8
Malky Mena,sa3003080,6.8
Malvin Pena,sa830644,6.8
Manny Barreda,sa390658,6.8
Manny Parra,4279,6.8
Manuel Flores,sa508195,6.8
Marc Magliaro,sa739267,6.8
Marcel Renteria,sa3005016,6.8
Marcelo Martinez,sa3005060,6.8
Marco Tovar,sa508092,6.8
Marcos Molina,sa657917,6.8
Mario Gonzalez,sa502234,6.8
Mario Sanchez,sa691863,6.8
Mark Appel,sa501726,6.8
Mark Blackmar,sa549945,6.8
Mark Leiter,15551,6.8
Mac Sceroler,sa915799,6.8
Luke Leftwich,sa857567,6.8
Luke Hochevar,6943,6.8
Luis Patino,sa3002792,6.8
Luis Madero,sa828288,6.8
Luis Martinez,sa830305,6.8
Luis Mateo,sa597557,6.8
Luis Mendez,sa509937,6.8
Luis Mendoza,3126,6.8
Luis Niebla,sa542987,6.8
Luis Ortiz,16942,6.8
Luis Payan,sa977116,6.8
Luke Heimlich,sa3008629,6.8
Luis Pena,sa837845,6.8
Luis Rico,sa597316,6.8
Luis Rijo,sa916950,6.8
Luis Santos,15006,6.8
Luiz Gohara,15166,6.8
Luke Barker,sa977837,6.8
Luke Eubank,sa829342,6.8
Miguel Aguilar,sa654743,6.8
Miguel Del Pozo,18792,6.8
Ricky Nolasco,3830,6.8
Patrick Schuster,10029,6.8
Paul Clemens,8037,6.8
Paul Richan,sa3008025,6.8
Paul Voelker,sa829176,6.8
Pedro Avila,18864,6.8
Pedro Beato,1330,6.8
Pedro Echemendia,sa877307,6.8
Pedro Fernandez,sa657697,6.8
Pedro Vasquez,sa872824,6.8
Pedro Villarreal,9904,6.8
Perry DellaValle,sa3006991,6.8
Peter Lannoo,sa3004773,6.8
Peter Moylan,4891,6.8
Peter Tago,sa548162,6.8
Phil Coke,5535,6.8
Phil Hughes,7450,6.8
Phil Klein,12675,6.8
Phillippe Aumont,5362,6.8
Paul Campbell,sa3005052,6.8
Patrick Ruotolo,sa856262,6.8
Miguel Jerez,sa922562,6.8
Patrick Dayton,sa3004482,6.8
Oscar Rivera,sa377670,6.8
Osmer Morales,17133,6.8
Osvaldo Bido,sa3003138,6.8
Osvaldo Hernandez,sa975541,6.8
P.J. Conlon,18213,6.8
Pablo Ortega,sa203945,6.8
Packy Naughton,sa913120,6.8
Paco Rodriguez,13398,6.8
Paolo Espino,8246,6.8
Parker Bridwell,11502,6.8
Parker Bugg,sa738946,6.8
Parker Curry,sa977821,6.8
Parker French,sa829473,6.8
Pat Dean,11350,6.8
Pat Krall,sa918815,6.8
Pat Neshek,4682,6.8
Pat Venditte,7108,6.8
Phoenix Sanders,sa3004098,6.8
Pierce Johnson,13435,6.8
Preston Claiborne,10500,6.8
Preston Guilmet,7303,6.8
Raul Fernandez,sa506313,6.8
Raul Valdes,1953,6.8
Rayan Gonzalez,sa455370,6.8
Raynel Espinal,sa737238,6.8
Reece Karalus,sa873637,6.8
Reggie Lawson,sa917951,6.8
Reid Humphreys,sa738685,6.8
Reid Love,sa875280,6.8
Reilly Hovis,sa857700,6.8
Reiver Sanmartin,sa880982,6.8
Remey Reed,sa918085,6.8
Rhiner Cruz,711,6.8
Ricardo Pinto,16318,6.8
Ricardo Rodriguez,15458,6.8
Richard Morban,sa885669,6.8
Richelson Pena,sa597847,6.8
Ricky Knapp,sa550202,6.8
Raul Carrillo,sa795710,6.8
Raul Alcantara,12790,6.8
Raudel Lazo,14077,6.8
Rafael Pineda,sa658959,6.8
Preston Morrison,sa827432,6.8
R.A. Dickey,1245,6.8
R.C. Orlan,sa503562,6.8
Radhames Liz,5843,6.8
Rafael Diaz,sa509282,6.8
Rafael Kelly,sa3002917,6.8
Rafael Martin,10258,6.8
Ralph Garza,sa875812,6.8
Ranfi Casimiro,sa603017,6.8
Ramon Delgado,sa390604,6.8
Ramon Rosso,sa3002672,6.8
Randall Delgado,5985,6.8
Randy Bell,sa3004338,6.8
Randy LeBlanc,sa549258,6.8
Randy Pondler,sa919219,6.8
Randy Wynne,sa3010144,6.8
Oscar De La Cruz,sa737037,6.8
Orlandy Navarro,sa917830,6.8
Orlando Lara,sa328299,6.8
Nathan Karns,12638,6.8
Miller Diaz,sa504858,6.8
Miller Hogan,sa3007806,6.8
Misael Siverio,sa802747,6.8
Mitch Atkins,8369,6.8
Mitch Lambson,sa577012,6.8
Mitch Lively,sa390254,6.8
Mitch Stallings,sa3007835,6.8
Mitch Talbot,4961,6.8
