Name,playerid,tot
Chris Mariscal,sa600255,-1.0
Chris Marrero,2852,-1.0
Chris Okey,sa738505,-1.0
Chris Parmelee,2554,-1.0
Chris Paul,sa875062,-1.0
Chris Pieters,sa657768,-1.0
Chuckie Robinson,sa918471,-1.0
Cito Culver,sa548315,-1.0
Chase Lambert,sa3007526,-1.0
Colton Welker,sa917962,-1.0
Cole Kreuter,sa3007790,-1.0
Cole Peterson,sa3003965,-1.0
Cole Roederer,sa3008184,-1.0
Cole Stobbe,sa917956,-1.0
Cole Sturgeon,sa709546,-1.0
Colin Bray,sa737832,-1.0
Colin Simpson,sa1159681,-1.0
Colin Walsh,10961,-1.0
Collin Theroux,sa876102,-1.0
Collin Woody,sa919011,-1.0
Colton Plaia,sa658920,-1.0
Colton Shaver,sa915847,-1.0
Conner Capel,sa918012,-1.0
Cole Daily,sa3006713,-1.0
Connor Hollis,sa3007870,-1.0
Connor Hoover,sa3004061,-1.0
Connor Joe,16572,-1.0
Connor Justus,sa873634,-1.0
Connor Kaiser,sa3007823,-1.0
Connor Kopach,sa3006791,-1.0
Connor Lien,sa658195,-1.0
Connor Marabell,sa858026,-1.0
Connor McVey,sa3006941,-1.0
Connor Myers,sa918641,-1.0
Connor Panas,sa875228,-1.0
Connor Scott,sa3008080,-1.0
Cole Freeman,sa915838,-1.0
Cole Brannen,sa3004616,-1.0
Clark Brinkman,sa3006934,-1.0
Cody Birdsong,sa1170766,-1.0
Clark Scolamiero,sa3002837,-1.0
Claudio Finol,sa3003256,-1.0
Claudio Ramirez,sa3005783,-1.0
Clay Dungan,sa1169803,-1.0
Clay Fisher,sa3009865,-1.0
Clayton Daniel,sa3007646,-1.0
Clayton Middleton,sa918510,-1.0
Cleuluis Rondon,sa596998,-1.0
Cliff Pennington,3395,-1.0
Clint Coulter,sa657922,-1.0
Cobie Vance,sa3006860,-1.0
Coco Montes,sa3006715,-1.0
Cody Bohanek,sa3004157,-1.0
Cole Billingsley,sa873699,-1.0
Cody Farhat,sa3008078,-1.0
Cody Jones,sa829826,-1.0
Cody Milligan,sa1169818,-1.0
Cody Roberts,sa3007869,-1.0
Cody Thomas,sa738459,-1.0
Cody Wilson,sa3006723,-1.0
Colby Bortles,sa874213,-1.0
Colby Fitch,sa915614,-1.0
Colby Lusignan,sa918648,-1.0
Colby Rasmus,9893,-1.0
Colby Schultz,sa3007099,-1.0
Cole Bauml,sa875277,-1.0
Chase Pinder,sa3003961,-1.0
Chase Headley,4720,-1.0
Jose Rodriguez,sa3005788,-1.0
Carlos Mendoza,sa3008944,-1.0
Carlos Franco,sa506528,-1.0
Carlos Garay,sa657431,-1.0
Carlos Garzon,sa595969,-1.0
Carlos Goris,sa3005604,-1.0
Carlos Herrera,sa830140,-1.0
Carlos Hurtado,sa3005746,-1.0
Carlos Lopez,sa550060,-1.0
Carlos Luis,sa3002860,-1.0
Carlos Machado,sa872756,-1.0
Carlos Martinez,sa737214,-1.0
Carlos Medrano,sa3003387,-1.0
Carlos Mendivil,sa737687,-1.0
Carlos Morales,sa508256,-1.0
Carlos Eduardo Gonzalez,sa509268,-1.0
Carlos Morfa,sa3005769,-1.0
Carlos Munoz,sa602498,-1.0
Carlos Narvaez,sa916966,-1.0
Carlos Pacheco,sa3003199,-1.0
Carlos Paraguate,sa3005757,-1.0
Carlos Paulino,sa456100,-1.0
Carlos Penalver,sa596953,-1.0
Carlos Penuelas,sa547125,-1.0
Carlos Perez,10642,-1.0
Carlos Perez,sa828577,-1.0
Carlos Reina,sa917054,-1.0
Carlos Rincon,sa917319,-1.0
Carlos Figueroa,sa659614,-1.0
Carlos Dominguez,sa3009191,-1.0
Carlos Rodriguez,sa3005478,-1.0
Canaan Smith,sa3004279,-1.0
Cam Devanney,sa1170010,-1.0
Cam Gibson,sa659281,-1.0
Cam Warner,sa3004976,-1.0
Cam Williams,sa918586,-1.0
Camden Duzenack,sa873988,-1.0
Cameron Baranek,sa3004281,-1.0
Cameron Cannon,sa3011467,-1.0
Cameron Eden,sa3009883,-1.0
Cameron Knight,sa3004131,-1.0
Cameron Simmons,sa3009955,-1.0
Cameron Warren,sa3011378,-1.0
Camilo Quinteiro,sa3006902,-1.0
Carl Chester,sa829813,-1.0
Carlos Diaz,sa736959,-1.0
Carlos Alberto Gastelum,sa198097,-1.0
Carlos Alvarez,sa509271,-1.0
Carlos Arroyo,sa3005576,-1.0
Carlos Asuaje,15197,-1.0
Carlos Baez,sa880736,-1.0
Carlos Belen,sa736746,-1.0
Carlos Belonis,sa657248,-1.0
Carlos Canelon,sa828522,-1.0
Carlos Castro,sa657241,-1.0
Carlos Colmenares,sa328821,-1.0
Carlos Cortes,sa3008079,-1.0
Carlos De La Cruz,sa3006903,-1.0
Carlos Rivero,sa828427,-1.0
Carlos Rodriguez,sa509441,-1.0
Chase Chambers,sa3006921,-1.0
Champ Stuart,sa737827,-1.0
Cesar Izturis Jr.,sa3002847,-1.0
Cesar Puello,7216,-1.0
Cesar Rodriguez,sa3005741,-1.0
Cesar Salazar,sa3008107,-1.0
Cesar Tapia,sa508485,-1.0
Cesar Trejo,sa3006915,-1.0
Chad Bell,sa3010888,-1.0
Chad McClanahan,sa918209,-1.0
Chad Sedio,sa918611,-1.0
Chad Smith,sa875028,-1.0
Chad Spanberger,sa3004242,-1.0
Chadwick Tromp,sa746793,-1.0
Chandler Avant,sa3006778,-1.0
Cesar Gonzalez,sa737085,-1.0
Chandler Redmond,sa1170749,-1.0
Chandler Seagle,sa3003969,-1.0
Chandler Taylor,sa3006654,-1.0
Charcer Burks,sa737838,-1.0
Charles Leblanc,sa738521,-1.0
Charles Mack,sa3008250,-1.0
Charles Reyes,sa3003202,-1.0
Charlie Madden,sa918568,-1.0
Charlie McConnell,sa3006716,-1.0
Charlie Tilson,12983,-1.0
Charlis Aquino,sa3008895,-1.0
Chase Calabuig,sa3006927,-1.0
Cesar Idrogo,sa3005479,-1.0
Cesar Garcia,sa3007039,-1.0
Carlos Sanchez,sa3005618,-1.0
Carter Bins,sa1115884,-1.0
Carlos Sanchez,sa736845,-1.0
Carlos Santiago,sa3005565,-1.0
Carlos Sepulveda,sa877338,-1.0
Carlos Soler,sa3003320,-1.0
Carlos Soto,sa900974,-1.0
Carlos Tatis,sa874814,-1.0
Carlos Tocci,14558,-1.0
Carlos Tovar,sa828311,-1.0
Carlos Vargas,sa917349,-1.0
Carlos Vidal,sa828715,-1.0
Carmen Benedetti,sa918269,-1.0
Carter Aldrete,sa3010008,-1.0
Casey Gillaspie,sa827177,-1.0
Cesar Diaz,sa828129,-1.0
Casey Golden,sa873997,-1.0
Casey Grayson,sa829305,-1.0
Casey Hughston,sa874093,-1.0
Casey Schroeder,sa658541,-1.0
Cash Case,sa3004042,-1.0
Cash Gladfelter,sa3006734,-1.0
Cassidy Brown,sa872712,-1.0
Ceddanne Rafaela,sa3005581,-1.0
Cedric Hunter,2833,-1.0
Cesar Aponte,sa3009312,-1.0
Cesar Berbesi,sa3008740,-1.0
Cesar Calderon,sa3009344,-1.0
Connor Smith,sa3007514,-1.0
Connor Wong,sa873978,-1.0
Conrad Gregor,sa550116,-1.0
David Vidal,sa548470,-1.0
David Hollie,sa3007304,-1.0
David Lozano,sa917120,-1.0
David MacKinnon,sa873706,-1.0
David Masters,sa602586,-1.0
David Metzgar,sa3004982,-1.0
David Miranda,sa3006725,-1.0
David Olmedo-Barrera,sa658954,-1.0
David Rodriguez,sa735825,-1.0
David Sanchez,sa917183,-1.0
David Sheaffer,sa3006846,-1.0
David Sopilka,sa548066,-1.0
David Thompson,sa659290,-1.0
David Villar,sa3007063,-1.0
David Harris,sa738643,-1.0
David Vinsky,sa1169997,-1.0
David Wright,3787,-1.0
Davis Bradshaw,sa3007031,-1.0
Davis Schneider,sa3004518,-1.0
Davis Tavarez,sa3004271,-1.0
Dayro Perez,sa3009299,-1.0
Dayton Dugas,sa3006855,-1.0
DeAires Moses,sa829543,-1.0
Deacon Liput,sa3008141,-1.0
Dean Lockery,sa3007527,-1.0
Dean Nevarez,sa3007073,-1.0
Debby Santana,sa3003210,-1.0
David Hensley,sa3006733,-1.0
David Garza,sa3007093,-1.0
Deivi Estrada,sa3006076,-1.0
Darnell Sweeney,13284,-1.0
Darel Belen,sa3008939,-1.0
Darick Hall,sa918293,-1.0
Dariel Alvarez,15580,-1.0
Dariel Gomez,sa872729,-1.0
Darimel Mora,sa3008861,-1.0
Dario Pizzano,sa658253,-1.0
Darius Hill,sa3010395,-1.0
Darlin Guzman,sa3005619,-1.0
Darlin Moquete,sa3005617,-1.0
Darling Florentino,sa3006901,-1.0
Darlyn Del Villar,sa3005724,-1.0
Darlyn Montero,sa3009324,-1.0
Darrell Miller,sa658990,-1.0
David Garcia,sa3003197,-1.0
Darren Seferina,sa829376,-1.0
Darryl Collins,sa3010154,-1.0
Darwin Alvarado,sa917013,-1.0
Darwin Baez,sa3005614,-1.0
Darwin Barney,2430,-1.0
Dash Winningham,sa829127,-1.0
Daulton Varsho,sa3002838,-1.0
Daury Del Rosario,sa3008764,-1.0
David Banuelos,sa3004056,-1.0
David Clawson,sa3007507,-1.0
David Freese,9549,-1.0
David Fry,sa3006787,-1.0
Deiner Lopez,sa597152,-1.0
Deivis Nadal,sa3008879,-1.0
Cooper Goldby,sa738676,-1.0
Dillon Thomas,sa597958,-1.0
Deybert Lozano,sa3003410,-1.0
Diego Cartaya,sa3008742,-1.0
Diego Castillo,sa872839,-1.0
Diego Goris,sa507199,-1.0
Diego Hernandez,sa3005759,-1.0
Diego Infante,sa3003280,-1.0
Diego Madero,sa651307,-1.0
Diego Maican,sa3006564,-1.0
Diego Rincones,sa916849,-1.0
Dillon Dobson,sa875376,-1.0
Dillon Paulson,sa3007007,-1.0
Dillon Persinger,sa876069,-1.0
Dilson Herrera,14335,-1.0
Devyn Bolasky,sa829558,-1.0
Diomedes Del Rio,sa921439,-1.0
Dionis Paulino,sa828542,-1.0
Dionys Vallejo,sa3007058,-1.0
Diosbel Arias,sa3005308,-1.0
Diowill Burgos,sa3005740,-1.0
Dixon Machado,11472,-1.0
Dom Thompson-Williams,sa829483,-1.0
Domingo Castro,sa185832,-1.0
Domingo Martinez,sa872570,-1.0
Dominic Abbadessa,sa918557,-1.0
Dominic Canzone,sa1115890,-1.0
Dominic Ficociello,sa549668,-1.0
Dexture McCall,sa829535,-1.0
Devlin Granberg,sa3006671,-1.0
Deivis Vegas,sa3008556,-1.0
Derek Dietrich,10542,-1.0
Delvin Perez,sa917935,-1.0
Delvin Zinn,sa875884,-1.0
Demetrius Sims,sa3004390,-1.0
Demi Orimoloye,sa875027,-1.0
Denard Span,8347,-1.0
Denis Karas,sa829540,-1.0
Dennicher Carrasco,sa917459,-1.0
Dennis Ortega,sa828381,-1.0
Denny Daza,sa3005534,-1.0
Densi Meli,sa3008927,-1.0
Deon Stafford,sa915865,-1.0
Dereck Salom,sa3005925,-1.0
Derek Hill,sa828670,-1.0
Devin Mesoraco,5666,-1.0
Derian Perez,sa3002844,-1.0
Dermis Garcia,sa881025,-1.0
Derrik Gibson,sa456041,-1.0
Derwin Barreto,sa3005522,-1.0
Desmond Jennings,1965,-1.0
Desmond Lindsay,sa874792,-1.0
Deury Carrasco,sa3003330,-1.0
Deven Marrero,13325,-1.0
Devin Davis,sa875805,-1.0
Devin Foyle,sa3007515,-1.0
Devin Hairston,sa915575,-1.0
Devin Mann,sa3006869,-1.0
Danyer Sanabria,sa3008853,-1.0
Dante Bichette,sa597776,-1.0
Danry Vasquez,sa598653,-1.0
D.J. Daniels,sa918092,-1.0
Cristopher Cespedes,sa872783,-1.0
Cristopher Cruz,sa3008884,-1.0
Cristopher Navarro,sa917065,-1.0
Cristopher Pujols,sa917299,-1.0
Cullen Large,sa3003959,-1.0
Curtis Terry,sa875607,-1.0
Cyle Hankerd,sa326676,-1.0
D'Arby Myers,sa326716,-1.0
D'Shawn Knowles,sa3006889,-1.0
D.C. Arendas,sa3008616,-1.0
D.J. Artis,sa3007632,-1.0
D.J. Burt,sa828876,-1.0
D.J. Davis,sa657912,-1.0
Cristian Santana,sa829387,-1.0
D.J. Peterson,sa549926,-1.0
D.J. Stewart,sa3005181,-1.0
D.J. Wilson,sa875023,-1.0
DJ Gladney,sa3010043,-1.0
DJ Jenkins,sa918613,-1.0
DJ Neal,sa876087,-1.0
DaShawn Keirsey,sa3007301,-1.0
Dahiandy Johnson,sa3005516,-1.0
Dairon Cuevas,sa3008792,-1.0
Daiwer Castellanos,sa3007302,-1.0
Dale Burdick,sa829841,-1.0
Dallas Carroll,sa913370,-1.0
Cristopher Barete,sa3008887,-1.0
Cristian Perez,sa917025,-1.0
Danny Zardon,sa858049,-1.0
Correlle Prime,sa658187,-1.0
Cooper Hummel,sa918412,-1.0
Cooper Johnson,sa3010584,-1.0
Corban Joseph,5503,-1.0
Corbin Carroll,sa3010593,-1.0
Corbin Williams,sa3007324,-1.0
Corey Bird,sa874209,-1.0
Corey Joyce,sa3010596,-1.0
Corey Julks,sa913274,-1.0
Corey Ray,sa738510,-1.0
Corey Toups,sa829321,-1.0
Corey Zangari,sa875065,-1.0
Cornelius Randolph,sa874241,-1.0
Cory Wood,sa3010330,-1.0
Cristian Olivo,sa914315,-1.0
Courtney Hawkins,sa657904,-1.0
Craig Dedelow,sa918840,-1.0
Craig Gentry,9571,-1.0
Cristhian Adames,6013,-1.0
Cristhian Longa,sa3003408,-1.0
Cristhian Pedroza,sa917110,-1.0
Cristhian Presichi,sa184892,-1.0
Cristhian Rodriguez,sa3008785,-1.0
Cristian Gomez,sa917191,-1.0
Cristian Gonzalez,sa3008771,-1.0
Cristian Heredia,sa3005731,-1.0
Cristian Inoa,sa917277,-1.0
Dalton Blaser,sa659285,-1.0
Dalton Combs,sa3004758,-1.0
Dalton Guthrie,sa829836,-1.0
Daniel Wasinger,sa3007785,-1.0
Daniel Oliva,sa3008902,-1.0
Daniel Ozoria,sa3003218,-1.0
Daniel Paulino,sa3003380,-1.0
Daniel Pinero,sa738204,-1.0
Daniel Reyes,sa3006859,-1.0
Daniel Rivero,sa3005525,-1.0
Daniel Sanchez,sa736483,-1.0
Daniel Santos,sa917593,-1.0
Daniel Schneemann,sa3006936,-1.0
Daniel Spingola,sa829496,-1.0
Daniel Sweet,sa658561,-1.0
Daniel Vellojin,sa3005587,-1.0
Danielito Remy,sa917148,-1.0
Dalton Hoiles,sa3008229,-1.0
Danienger Perez,sa872563,-1.0
Danny Bautista,sa3005602,-1.0
Danny Diaz,sa3005483,-1.0
Danny Drullard,sa3003317,-1.0
Danny Edgeworth,sa3002880,-1.0
Danny Hudzina,sa918201,-1.0
Danny Lantigua,sa3005239,-1.0
Danny Mars,sa829046,-1.0
Danny Mayer,sa918984,-1.0
Danny Ortiz,10317,-1.0
Danny Valencia,6364,-1.0
Danny Woodrow,sa918257,-1.0
Daniel Nunez,sa509257,-1.0
Daniel Montano,sa917068,-1.0
Daniel Mercado,sa3005376,-1.0
Daniel Mayora,sa291160,-1.0
Dalton Kelly,sa876363,-1.0
Dalton Pompey,12797,-1.0
Dalvy Rosario,sa3005712,-1.0
Damek Tomscha,sa550391,-1.0
Dan Butler,9968,-1.0
Dan Gamache,sa597966,-1.0
Dan Rizzie,sa873964,-1.0
Dan Robinson,sa3007027,-1.0
Dan Swain,sa3004300,-1.0
Daniel Amaral,sa3006712,-1.0
Daniel Barrios,sa657319,-1.0
Daniel Brito,sa872732,-1.0
Daniel Carbonell,sa829978,-1.0
Daniel Castillo,sa3005545,-1.0
Daniel Castro,15450,-1.0
Daniel Cope,sa3010157,-1.0
Daniel Cornejo,sa977260,-1.0
Daniel De La Calle,sa738529,-1.0
Daniel Fajardo,sa657408,-1.0
Daniel Gonzalez,sa737255,-1.0
Daniel Hinojosa,sa509451,-1.0
Daniel Jimenez,sa736876,-1.0
Daniel Jipping,sa3002868,-1.0
Daniel Lockhart,sa598065,-1.0
Daniel Marte,sa3008781,-1.0
Cam Coursey,sa3010721,-1.0
Cam Balego,sa3004517,-1.0
Calten Daal,sa729572,-1.0
Andre Colon,sa3004511,-1.0
Amadeo Zazueta,sa328602,-1.0
Amado Nunez,sa877349,-1.0
Amador Arias,sa3003216,-1.0
Amell Brazoban,sa3008869,-1.0
Amilcar Gomez,sa824775,-1.0
Amin Valdez,sa3005477,-1.0
Anderson Bohorquez,sa883288,-1.0
Anderson Comas,sa3003268,-1.0
Anderson Feliz,sa505526,-1.0
Anderson Melendez,sa3003352,-1.0
Anderson Miller,sa857824,-1.0
Anderson Tejeda,sa872474,-1.0
Andre Lipcius,sa3010401,-1.0
Alvaro Rubalcaba,sa3007882,-1.0
Andres Angulo,sa872806,-1.0
Andres Chaparro,sa916976,-1.0
Andres Gari,sa3006079,-1.0
Andres Gimenez,sa917114,-1.0
Andres Guerra,sa873330,-1.0
Andres Luna,sa828379,-1.0
Andres Martin,sa872737,-1.0
Andres Melendez,sa3005523,-1.0
Andres Monzon,sa3008833,-1.0
Andres Regnault,sa917499,-1.0
Andres Sotillo,sa657546,-1.0
Andres Sthormes,sa736554,-1.0
Alvin Guzman,sa3008748,-1.0
Alvaro Montero,sa3004725,-1.0
Andrew Aplin,sa502787,-1.0
Alfredo Balbuena,sa917462,-1.0
Alexander Palma,sa739541,-1.0
Alexander Samuel,sa3003344,-1.0
Alexander Then,sa3008822,-1.0
Alexander Vargas,sa3008851,-1.0
Alexei Ramirez,sa3005372,-1.0
Alexis Garcia,sa877124,-1.0
Alexis Olmeda,sa875281,-1.0
Alexis Pantoja,sa829182,-1.0
Alexis Torres,sa918010,-1.0
Alexis Wilson,sa828380,-1.0
Alfonso Rivas,sa3007014,-1.0
Alfredo Angarita,sa917326,-1.0
Alfredo Escalera,sa658111,-1.0
Alvaro Gonzalez,sa977663,-1.0
Alfredo Gonzalez,14267,-1.0
Alfredo Lopez,sa549427,-1.0
Alfredo Reyes,sa597093,-1.0
Alfredo Rodriguez,sa922180,-1.0
Ali Castillo,sa507143,-1.0
Ali Sanchez,sa828198,-1.0
Alison Quintero,sa3004266,-1.0
Allan Cerda,sa3005504,-1.0
Allen Cordoba,15722,-1.0
Allen Smoot,sa3004523,-1.0
Alonzo Harris,sa455964,-1.0
Alvaro Gonzalez,sa3005715,-1.0
Andretty Cordero,sa830037,-1.0
Andrew Bechtold,sa829787,-1.0
Anthony Prato,sa1052903,-1.0
Angelo Mora,sa597177,-1.0
Angel Lopez,sa3003283,-1.0
Angel Lopez Alvarez,sa3004167,-1.0
Angel Maita,sa3005556,-1.0
Angel Manzanarez,sa872832,-1.0
Angel Martinez,sa3008762,-1.0
Angel Medina,sa917024,-1.0
Angel Moreno,sa738494,-1.0
Angel Ortega,sa658030,-1.0
Angel Reyes,sa657775,-1.0
Angel Rojas,sa3005578,-1.0
Angel Solarte,sa3007037,-1.0
Angelo Castellano,sa657521,-1.0
Angeudis Santos,sa3009794,-1.0
Angel Geraldo,sa3008891,-1.0
Anibal Sierra,sa908626,-1.0
Anthony Churlin,sa918339,-1.0
Anthony Coronado,sa3003314,-1.0
Anthony Dimino,sa875888,-1.0
Anthony Dirocie,sa827959,-1.0
Anthony Espinoza,sa3008812,-1.0
Anthony Garcia,sa502038,-1.0
Anthony Gose,5097,-1.0
Anthony Jimenez,sa826672,-1.0
Anthony Miller,sa875767,-1.0
Anthony Pereira,sa826663,-1.0
Anthony Peroni,sa3004612,-1.0
Angel Gomez,sa3008854,-1.0
Angel Erro,sa824919,-1.0
Andrew Burns,12779,-1.0
Andy Diaz,sa828133,-1.0
Andrew Caraballo,sa3003359,-1.0
Andrew Daschbach,sa3011414,-1.0
Andrew Ely,sa829591,-1.0
Andrew Fregia,sa3008295,-1.0
Andrew Moritz,sa3007054,-1.0
Andrew Susac,13132,-1.0
Andrew Toles,13414,-1.0
Andrew Turner,sa3007032,-1.0
Andrew Vaughn,sa3011226,-1.0
Andrew Warner,sa3007095,-1.0
Andruw Monasterio,sa830359,-1.0
Andry Arias,sa3005735,-1.0
Andy Ibanez,sa914201,-1.0
Angel Cruz,sa3008831,-1.0
Andy Pages,sa3005625,-1.0
Andy Pineda,sa828307,-1.0
Andy Sugilio,sa828414,-1.0
Andy Weber,sa3008282,-1.0
Andy Yerzy,sa917939,-1.0
Aneury Tavarez,sa598684,-1.0
Anfernee Grier,sa738988,-1.0
Anfernee Seymour,sa829114,-1.0
Angel Aguilar,sa657323,-1.0
Angel Aponte,sa3003319,-1.0
Angel Basabe,sa3006432,-1.0
Angel Chavarin,sa547724,-1.0
Alexander Ovalles,sa3005781,-1.0
Alexander Mojica,sa3008889,-1.0
Alexander Hernandez,sa3002696,-1.0
Adrian Tovalin,sa915851,-1.0
Adinso Reyes,sa3008750,-1.0
Adley Rutschman,sa3011643,-1.0
Adonis Figuereo,sa3005758,-1.0
Adonis Garcia,13777,-1.0
Adonis Giron,sa3005719,-1.0
Adrian Antunez,sa3002861,-1.0
Adrian Beltre,639,-1.0
Adrian Gonzalez,1908,-1.0
Adrian Gutierrez,sa659509,-1.0
Adrian Marin,sa657939,-1.0
Adrian Ramos,sa3007313,-1.0
Adrian Rondon,sa877519,-1.0
Adrian Valerio,sa828164,-1.0
Ademar Rifaela,sa736911,-1.0
Agustin Murillo,sa244092,-1.0
Agustin Ruiz,sa3004149,-1.0
Aiverson Rodriguez,sa3008824,-1.0
Akil Baddoo,sa917953,-1.0
Alan Crowley,sa918573,-1.0
Alan Espinoza,sa543678,-1.0
Alan Garcia,sa875788,-1.0
Alan Marrero,sa918102,-1.0
Alan Mejia,sa3008420,-1.0
Alan Sanchez,sa545731,-1.0
Alan Trejo,sa3002726,-1.0
Alay Lago,sa914668,-1.0
Aderlin Rodriguez,sa511026,-1.0
Addiel Matias,sa3005930,-1.0
Alexander Guerra,sa3006899,-1.0
Aaron Whitefield,sa886360,-1.0
A.J. Reed,16246,-1.0
A.J. Simcox,sa658901,-1.0
AJ Graffanino,sa3008030,-1.0
AJ Lee,sa3010146,-1.0
Aaron Altherr,11270,-1.0
Aaron Arruda,sa3004283,-1.0
Aaron Bond,sa918977,-1.0
Aaron Brown,sa598306,-1.0
Aaron Familia,sa916733,-1.0
Aaron Knapp,sa873277,-1.0
Aaron Schunk,sa3009957,-1.0
Aaron Shackelford,sa1169950,-1.0
Abdiel Layer,sa3007291,-1.0
Adan Munoz,sa201393,-1.0
Abiezel Ramirez,sa3003282,-1.0
Abraham Almonte,5486,-1.0
Abraham Lopez,sa977922,-1.0
Abraham Rodriguez,sa917353,-1.0
Abrahan Gutierrez,sa3004263,-1.0
Adalberto Carrillo,sa3004967,-1.0
Adam Brett Walker,sa621791,-1.0
Adam Hall,sa3005077,-1.0
Adam Law,sa738573,-1.0
Adam Moore,9362,-1.0
Adam Rosales,9682,-1.0
Adam Walton,sa875273,-1.0
Albee Weiss,sa3007292,-1.0
Alberis Ferrer,sa3005584,-1.0
Alberoni Nunez,sa3002633,-1.0
Alex Guerrero,15670,-1.0
Alejandro Rivero,sa592345,-1.0
Alejandro Salazar,sa827937,-1.0
Alejo Lopez,sa875851,-1.0
Alek Thomas,sa3006892,-1.0
Alen Hanson,12926,-1.0
Alex Burg,sa502124,-1.0
Alex Call,sa913343,-1.0
Alex De Goti,sa919320,-1.0
Alex De Jesus,sa3008842,-1.0
Alex Destino,sa3004031,-1.0
Alex Dunlap,sa3004878,-1.0
Alex Erro,sa3010177,-1.0
Alex Hall,sa3007023,-1.0
Albert Avila,sa3006204,-1.0
Alex Holderbach,sa3006789,-1.0
Alex Junior,sa3007649,-1.0
Alex King,sa3006939,-1.0
Alex Kowalczyk,sa918272,-1.0
Alex McKenna,sa3008003,-1.0
Alex Mejia,13877,-1.0
Alex Murphy,sa737854,-1.0
Alex Perez,sa858057,-1.0
Alex Robles,sa874040,-1.0
Alex Valdez,sa254456,-1.0
Alexander Alvarez,sa826656,-1.0
Alexander Canario,sa3003316,-1.0
Alejandro Pie,sa3008754,-1.0
Alejandro Ortiz,sa508095,-1.0
Alejandro Marte,sa3005234,-1.0
Alejandro Kirk,sa3005337,-1.0
Albert Feliz,sa3008799,-1.0
Albert Guaimaro,sa917084,-1.0
Albert Hinirio,sa3003397,-1.0
Albert Inoa,sa3008948,-1.0
Albert Jerez,sa3008378,-1.0
Albert Suarez,sa3002855,-1.0
Alberti Chavez,sa657456,-1.0
Alberto Carreon,sa508493,-1.0
Alberto Figuereo,sa3005583,-1.0
Alberto Mineo,sa660295,-1.0
Alberto Querales,sa913976,-1.0
Alberto Rodriguez,sa3005603,-1.0
Alberto Triunfel,sa597103,-1.0
Alcides Escobar,6310,-1.0
Aldemar Burgos,sa875196,-1.0
Aldenis Sanchez,sa3003222,-1.0
Aldo Espinoza,sa917334,-1.0
Aldo Ovando,sa919376,-1.0
Aldrem Corredor,sa736852,-1.0
Aldrich De Jongh,sa3007974,-1.0
Alec Keller,sa829219,-1.0
Alejandro Flores,sa736822,-1.0
Alejandro Garcia,sa880808,-1.0
Alejandro Gonzalez,sa509640,-1.0
Alejandro Juvier,sa829317,-1.0
Anthony Phillips,sa392886,-1.0
Anthony Rodriguez,sa872752,-1.0
Caleb Knight,sa3008279,-1.0
Brett Austin,sa597795,-1.0
Brayan Rocchio,sa3005898,-1.0
Bren Spillane,sa876159,-1.0
Brendan Donovan,sa3006675,-1.0
Brendan Venter,sa3007645,-1.0
Brendon Davis,sa875089,-1.0
Brendon Sanger,sa858055,-1.0
Brendt Citta,sa3007633,-1.0
Brennen Davis,sa3007876,-1.0
Brennon Lund,sa857730,-1.0
Brent Diaz,sa3004297,-1.0
Brenton Doyle,sa3009965,-1.0
Bret Boswell,sa918769,-1.0
Brett Baty,sa3010869,-1.0
Brayan Mancilla,sa3005946,-1.0
Brett Cumberland,sa915611,-1.0
Brett Kinneman,sa3006668,-1.0
Brett Langhorne,sa3007064,-1.0
Brett Netzer,sa3004804,-1.0
Brett Pope,sa3004513,-1.0
Brett Siddall,sa875635,-1.0
Brett Sullivan,sa857232,-1.0
Brett Vertigan,sa658149,-1.0
Brett Wright,sa3007746,-1.0
Brewer Hicklen,sa3004159,-1.0
Brhet Bewley,sa3007289,-1.0
Brian Hernandez,sa503330,-1.0
Brayan Morales,sa918374,-1.0
Brayan Jimenez,sa916978,-1.0
Brian Mims,sa3004145,-1.0
Brandon Van Horn,sa918436,-1.0
Brandon Lewis,sa3010035,-1.0
Brandon Linares,sa3006182,-1.0
Brandon Lockridge,sa3006856,-1.0
Brandon Lopez,sa658974,-1.0
Brandon Macias,sa545208,-1.0
Brandon Marsh,sa917944,-1.0
Brandon Montgomery,sa918622,-1.0
Brandon Phillips,791,-1.0
Brandon Polizzi,sa3002885,-1.0
Brandon Riley,sa3007972,-1.0
Brandon Snyder,9856,-1.0
Brandon Valenzuela,sa3005729,-1.0
Brandon Vicens,sa829688,-1.0
Brayan Hernandez,sa876536,-1.0
Brandon Villarreal,sa878425,-1.0
Brandon Wagner,sa738979,-1.0
Brandon White,sa3010011,-1.0
Branfiel Concepcion,sa3005622,-1.0
Branlyn Jaraba,sa3008755,-1.0
Brantley Bell,sa875352,-1.0
Braulio Vasquez,sa924858,-1.0
Braxton Davidson,sa828679,-1.0
Braxton Lee,16839,-1.0
Braxton Martinez,sa3005373,-1.0
Brayan Buelvas,sa3008868,-1.0
Brayan Gonzalez,sa3004384,-1.0
Brian McCann,4810,-1.0
Brian Mundell,sa875185,-1.0
Anthony Seigler,sa3006894,-1.0
C.J. McElroy,sa597861,-1.0
Bryce Ball,sa1170451,-1.0
Bryce Brown,sa3003434,-1.0
Bryce Bush,sa3008278,-1.0
Bryce Denton,sa874798,-1.0
Bryce Johnson,sa3004753,-1.0
Brylie Ware,sa3010333,-1.0
Bryson Brigman,sa829857,-1.0
Bryson Stott,sa3011443,-1.0
